Epoch		Train-loss		Test-loss		Train-IoU		Test-IoU		learningRate
18		1.2976		1.1200		0.0000		0.2100		0.00046158
19		1.2575		1.1538		0.0000		0.2051		0.00045931
20		1.2673		1.0491		0.0000		0.2380		0.00045704
21		1.2369		1.0614		0.0000		0.2342		0.00045477
22		1.3475		1.3569		0.0000		0.1929		0.00045249
23		1.2916		1.1078		0.0000		0.2387		0.00045022
24		1.2063		1.0689		0.0000		0.2298		0.00044794
25		1.2123		1.1555		0.0000		0.2112		0.00044566
26		1.1687		1.0101		0.0000		0.2421		0.00044338
27		1.0918		0.9755		0.0000		0.2381		0.00044110
28		1.1141		0.9190		0.0000		0.2630		0.00043882
29		1.0528		0.8967		0.0000		0.2678		0.00043653
30		1.0415		0.8740		0.0000		0.2766		0.00043425
31		1.0086		0.8745		0.0000		0.2710		0.00043196
32		1.0163		0.8456		0.0000		0.2746		0.00042968
33		0.9925		0.8348		0.0000		0.2847		0.00042739
34		0.9556		0.8794		0.0000		0.2734		0.00042510
35		0.9503		0.8409		0.0000		0.2723		0.00042281
36		0.9722		0.8262		0.0000		0.2761		0.00042051
37		0.9261		0.7850		0.0000		0.2812		0.00041822
38		0.9349		0.7800		0.0000		0.2924		0.00041592
39		0.9021		0.7521		0.0000		0.2991		0.00041362
40		0.8741		0.7634		0.0000		0.2933		0.00041133
41		0.8840		0.7347		0.0000		0.2997		0.00040903
42		0.8502		0.7235		0.0000		0.3010		0.00040672
43		0.8333		0.6838		0.0000		0.3093		0.00040442
44		0.8061		0.6919		0.0000		0.3084		0.00040212
45		0.7979		0.6818		0.0000		0.3095		0.00039981
46		0.7980		0.6814		0.0000		0.3084		0.00039750
47		0.7694		0.6425		0.0000		0.3202		0.00039520
48		0.7780		0.6762		0.0000		0.3148		0.00039288
49		0.7958		0.6754		0.0000		0.3182		0.00039057
50		0.7596		0.6338		0.0000		0.3369		0.00038826
51		0.7429		0.6221		0.0000		0.3297		0.00038594
52		0.7216		0.6232		0.0000		0.3301		0.00038363
53		0.7003		0.6036		0.0000		0.3360		0.00038131
54		0.7241		0.5918		0.0000		0.3545		0.00037899
55		0.7105		0.6157		0.0000		0.3357		0.00037667
56		0.7286		0.6259		0.0000		0.3434		0.00037435
57		0.7017		0.5766		0.0000		0.3547		0.00037202
58		0.6913		0.5635		0.0000		0.3725		0.00036970
59		0.6669		0.5641		0.0000		0.3662		0.00036737
60		0.6542		0.5676		0.0000		0.3672		0.00036504
61		0.6514		0.5434		0.0000		0.3809		0.00036271
62		0.6591		0.5519		0.0000		0.3660		0.00036038
63		0.6662		0.5405		0.0000		0.3866		0.00035804
64		0.6429		0.5423		0.0000		0.3713		0.00035571
65		0.6326		0.5386		0.0000		0.3891		0.00035337
66		0.6271		0.5156		0.0000		0.3730		0.00035103
67		0.6010		0.5066		0.0000		0.3953		0.00034869
68		0.6142		0.4874		0.0000		0.4052		0.00034635
69		0.5711		0.5019		0.0000		0.3892		0.00034400
70		0.5867		0.4885		0.0000		0.4016		0.00034165
71		0.5834		0.4863		0.0000		0.4027		0.00033931
72		0.5404		0.4628		0.0000		0.4073		0.00033696
73		0.5516		0.4750		0.0000		0.4043		0.00033460
74		0.5930		0.4815		0.0000		0.3926		0.00033225
75		0.5447		0.4561		0.0000		0.3866		0.00032990
76		0.5580		0.4655		0.0000		0.4142		0.00032754
77		0.5559		0.4482		0.0000		0.4182		0.00032518
78		0.5281		0.4435		0.0000		0.4201		0.00032282
79		0.5312		0.4389		0.0000		0.4233		0.00032045
80		0.5082		0.4557		0.0000		0.4079		0.00031809
81		0.5258		0.4346		0.0000		0.4203		0.00031572
82		0.5082		0.4296		0.0000		0.4213		0.00031335
83		0.5206		0.4306		0.0000		0.4217		0.00031098
84		0.5370		0.4351		0.0000		0.4205		0.00030861
85		0.5090		0.4311		0.0000		0.4187		0.00030624
86		0.5052		0.4156		0.0000		0.4244		0.00030386
87		0.5312		0.4183		0.0000		0.4110		0.00030148
88		0.5039		0.4058		0.0000		0.4349		0.00029910
89		0.4948		0.4338		0.0000		0.4267		0.00029671
90		0.4975		0.4054		0.0000		0.4316		0.00029433
91		0.4686		0.3977		0.0000		0.4399		0.00029194
92		0.4673		0.3966		0.0000		0.4315		0.00028955
93		0.4670		0.4013		0.0000		0.4178		0.00028716
94		0.4909		0.3964		0.0000		0.4336		0.00028477
95		0.4818		0.3860		0.0000		0.4354		0.00028237
96		0.4787		0.3889		0.0000		0.4448		0.00027997
97		0.4700		0.3852		0.0000		0.4300		0.00027757
98		0.4497		0.3801		0.0000		0.4343		0.00027517
99		0.4573		0.3862		0.0000		0.4294		0.00027276
100		0.4617		0.3845		0.0000		0.4355		0.00027035
101		0.4529		0.3616		0.0000		0.4458		0.00026794
102		0.4466		0.3707		0.0000		0.4450		0.00026553
103		0.4355		0.3700		0.0000		0.4277		0.00026312
104		0.4348		0.3659		0.0000		0.4392		0.00026070
105		0.4251		0.3508		0.0000		0.4570		0.00025828
106		0.4141		0.3570		0.0000		0.4390		0.00025586
107		0.4365		0.3493		0.0000		0.4662		0.00025343
108		0.4280		0.3505		0.0000		0.4564		0.00025100
109		0.4314		0.3414		0.0000		0.4540		0.00024857
110		0.4378		0.3549		0.0000		0.4463		0.00024614
111		0.4312		0.3433		0.0000		0.4644		0.00024370
112		0.4006		0.3369		0.0000		0.4591		0.00024126
113		0.3957		0.3354		0.0000		0.4582		0.00023882
114		0.4005		0.3356		0.0000		0.4496		0.00023638
115		0.4050		0.3295		0.0000		0.4591		0.00023393
116		0.4214		0.3426		0.0000		0.4515		0.00023148
117		0.3874		0.3280		0.0000		0.4560		0.00022903
118		0.3966		0.3225		0.0000		0.4676		0.00022658
119		0.3870		0.3218		0.0000		0.4746		0.00022412
120		0.3965		0.3286		0.0000		0.4558		0.00022166
121		0.3964		0.3177		0.0000		0.4732		0.00021919
122		0.3864		0.3262		0.0000		0.4655		0.00021672
123		0.3913		0.3301		0.0000		0.4548		0.00021425
124		0.3909		0.3272		0.0000		0.4603		0.00021178
125		0.3922		0.3173		0.0000		0.4778		0.00020930
126		0.3845		0.3243		0.0000		0.4658		0.00020682
127		0.3885		0.3133		0.0000		0.4700		0.00020434
128		0.3961		0.3090		0.0000		0.4745		0.00020185
129		0.3756		0.3153		0.0000		0.4769		0.00019936
130		0.3631		0.3066		0.0000		0.4694		0.00019687
131		0.3636		0.2982		0.0000		0.4781		0.00019437
132		0.3686		0.2998		0.0000		0.4705		0.00019187
1		2.5896		2.2380		0.0000		0.0409		0.00050000
2		2.1827		2.0241		0.0000		0.0477		0.00049775
3		2.0289		1.8762		0.0000		0.0543		0.00049550
4		1.9249		1.8573		0.0000		0.0553		0.00049324
5		1.8646		1.7653		0.0000		0.0617		0.00049099
6		1.7947		1.7436		0.0000		0.0670		0.00048874
7		1.7384		1.7434		0.0000		0.0686		0.00048648
8		1.6900		1.5559		0.0000		0.0783		0.00048422
9		1.6431		1.5406		0.0000		0.0798		0.00048196
10		1.6027		1.4845		0.0000		0.0880		0.00047970
11		1.5649		1.4305		0.0000		0.0919		0.00047744
12		1.5271		1.4329		0.0000		0.0896		0.00047518
13		1.5047		1.4622		0.0000		0.0866		0.00047292
14		1.4763		1.3774		0.0000		0.0917		0.00047065
15		1.4469		1.3331		0.0000		0.1010		0.00046839
16		1.4320		1.2740		0.0000		0.1046		0.00046612
17		1.4077		1.2471		0.0000		0.1091		0.00046385
18		1.3777		1.2444		0.0000		0.1050		0.00046158
19		1.3604		1.3366		0.0000		0.0969		0.00045931
20		1.3358		1.1974		0.0000		0.1108		0.00045704
21		1.3254		1.2059		0.0000		0.1123		0.00045477
22		1.3062		1.1690		0.0000		0.1156		0.00045249
23		1.2882		1.1824		0.0000		0.1143		0.00045022
24		1.2860		1.1625		0.0000		0.1170		0.00044794
25		1.2591		1.1271		0.0000		0.1212		0.00044566
26		1.2438		1.1754		0.0000		0.1158		0.00044338
27		1.2237		1.1213		0.0000		0.1227		0.00044110
28		1.2223		1.1591		0.0000		0.1165		0.00043882
29		1.2039		1.1016		0.0000		0.1231		0.00043653
30		1.1973		1.0416		0.0000		0.1306		0.00043425
31		1.1790		1.0370		0.0000		0.1342		0.00043196
32		1.1666		1.0573		0.0000		0.1294		0.00042968
33		1.1627		1.0532		0.0000		0.1334		0.00042739
34		1.1494		1.0890		0.0000		0.1274		0.00042510
35		1.1455		1.0221		0.0000		0.1340		0.00042281
36		1.1276		1.0060		0.0000		0.1393		0.00042051
37		1.1227		1.0025		0.0000		0.1381		0.00041822
38		1.1049		0.9795		0.0000		0.1426		0.00041592
39		1.1045		0.9794		0.0000		0.1405		0.00041362
40		1.0879		1.0375		0.0000		0.1352		0.00041133
41		1.0866		0.9769		0.0000		0.1431		0.00040903
42		1.0744		0.9483		0.0000		0.1459		0.00040672
43		1.0656		0.9620		0.0000		0.1450		0.00040442
44		1.0613		0.9521		0.0000		0.1458		0.00040212
45		1.0457		0.9597		0.0000		0.1460		0.00039981
46		1.0365		0.9608		0.0000		0.1431		0.00039750
47		1.0358		0.9167		0.0000		0.1509		0.00039520
48		1.0310		0.9159		0.0000		0.1489		0.00039288
49		1.0240		0.9277		0.0000		0.1479		0.00039057
50		1.0210		0.9120		0.0000		0.1498		0.00038826
51		1.0087		0.9230		0.0000		0.1516		0.00038594
52		1.0023		0.8799		0.0000		0.1572		0.00038363
53		0.9897		0.9113		0.0000		0.1538		0.00038131
54		0.9848		0.8669		0.0000		0.1595		0.00037899
55		0.9810		0.8680		0.0000		0.1578		0.00037667
56		0.9821		0.8588		0.0000		0.1592		0.00037435
57		0.9735		0.8601		0.0000		0.1613		0.00037202
58		0.9513		0.8479		0.0000		0.1632		0.00036970
59		0.9531		0.8539		0.0000		0.1641		0.00036737
60		0.9711		0.8209		0.0000		0.1644		0.00036504
61		0.9402		0.8441		0.0000		0.1654		0.00036271
62		0.9477		0.8274		0.0000		0.1645		0.00036038
63		0.9379		0.8263		0.0000		0.1635		0.00035804
64		0.9248		0.8263		0.0000		0.1658		0.00035571
65		0.9411		0.8107		0.0000		0.1685		0.00035337
66		0.9247		0.8237		0.0000		0.1639		0.00035103
67		0.9208		0.8092		0.0000		0.1713		0.00034869
68		0.9041		0.7914		0.0000		0.1732		0.00034635
69		0.9072		0.7840		0.0000		0.1746		0.00034400
70		0.9225		0.7871		0.0000		0.1749		0.00034165
71		0.8933		0.7972		0.0000		0.1728		0.00033931
72		0.9071		0.7712		0.0000		0.1764		0.00033696
73		0.8896		0.7872		0.0000		0.1742		0.00033460
74		0.8730		0.7579		0.0000		0.1812		0.00033225
75		0.8841		0.7657		0.0000		0.1747		0.00032990
76		0.8769		0.7702		0.0000		0.1768		0.00032754
77		0.8649		0.7588		0.0000		0.1772		0.00032518
78		0.8680		0.7602		0.0000		0.1754		0.00032282
79		0.8655		0.7556		0.0000		0.1781		0.00032045
80		0.8576		0.7676		0.0000		0.1752		0.00031809
81		0.8547		0.7472		0.0000		0.1784		0.00031572
82		0.8485		0.7836		0.0000		0.1744		0.00031335
83		0.8517		0.7242		0.0000		0.1815		0.00031098
84		0.8491		0.7499		0.0000		0.1793		0.00030861
85		0.8364		0.7258		0.0000		0.1782		0.00030624
86		0.8421		0.7414		0.0000		0.1794		0.00030386
87		0.8300		0.7265		0.0000		0.1832		0.00030148
88		0.8327		0.7200		0.0000		0.1854		0.00029910
89		0.8354		0.7107		0.0000		0.1859		0.00029671
90		0.8198		0.7001		0.0000		0.1865		0.00029433
91		0.8130		0.7000		0.0000		0.1859		0.00029194
92		0.8043		0.7052		0.0000		0.1853		0.00028955
93		0.8061		0.6985		0.0000		0.1878		0.00028716
94		0.8116		0.6994		0.0000		0.1865		0.00028477
95		0.7977		0.6877		0.0000		0.1876		0.00028237
96		0.8238		0.6944		0.0000		0.1870		0.00027997
97		0.7986		0.6931		0.0000		0.1895		0.00027757
98		0.7931		0.6999		0.0000		0.1869		0.00027517
99		0.7809		0.6861		0.0000		0.1891		0.00027276
100		0.7804		0.6661		0.0000		0.1935		0.00027035
101		0.8035		0.6609		0.0000		0.1959		0.00026794
102		0.7725		0.6725		0.0000		0.1914		0.00026553
103		0.7801		0.6655		0.0000		0.1924		0.00026312
104		0.7754		0.6790		0.0000		0.1897		0.00026070
105		0.7763		0.6632		0.0000		0.1911		0.00025828
106		0.7665		0.6706		0.0000		0.1899		0.00025586
107		0.7632		0.6812		0.0000		0.1875		0.00025343
108		0.7774		0.6519		0.0000		0.1954		0.00025100
109		0.7573		0.6552		0.0000		0.1929		0.00024857
110		0.7588		0.6527		0.0000		0.1962		0.00024614
111		0.7510		0.6555		0.0000		0.1932		0.00024370
112		0.7547		0.6443		0.0000		0.1959		0.00024126
113		0.7524		0.6349		0.0000		0.1975		0.00023882
114		0.7384		0.6361		0.0000		0.1966		0.00023638
115		0.7415		0.6423		0.0000		0.1945		0.00023393
116		0.7674		0.6487		0.0000		0.1931		0.00023148
117		0.7351		0.6275		0.0000		0.1985		0.00022903
118		0.7396		0.6235		0.0000		0.1986		0.00022658
119		0.7262		0.6437		0.0000		0.1975		0.00022412
120		0.7402		0.6363		0.0000		0.1978		0.00022166
121		0.7182		0.6225		0.0000		0.1983		0.00021919
122		0.7404		0.6378		0.0000		0.1950		0.00021672
123		0.7149		0.6123		0.0000		0.2042		0.00021425
124		0.7119		0.6181		0.0000		0.2000		0.00021178
125		0.7193		0.6094		0.0000		0.2021		0.00020930
126		0.7126		0.6017		0.0000		0.2041		0.00020682
127		0.7066		0.6105		0.0000		0.2005		0.00020434
128		0.7087		0.6027		0.0000		0.2043		0.00020185
129		0.7131		0.6227		0.0000		0.2019		0.00019936
130		0.7033		0.6001		0.0000		0.2040		0.00019687
131		0.6944		0.6018		0.0000		0.2037		0.00019437
132		0.6964		0.5900		0.0000		0.2073		0.00019187
133		0.6950		0.5953		0.0000		0.2047		0.00018937
134		0.6968		0.5966		0.0000		0.2037		0.00018686
135		0.6861		0.5845		0.0000		0.2069		0.00018435
136		0.6837		0.5868		0.0000		0.2049		0.00018183
137		0.6848		0.5831		0.0000		0.2069		0.00017931
138		0.6835		0.5856		0.0000		0.2061		0.00017679
139		0.6864		0.6054		0.0000		0.2024		0.00017426
140		0.6821		0.5876		0.0000		0.2041		0.00017173
141		0.6724		0.5725		0.0000		0.2075		0.00016919
142		0.6687		0.5849		0.0000		0.2050		0.00016665
143		0.6736		0.5766		0.0000		0.2073		0.00016411
144		0.6642		0.5803		0.0000		0.2038		0.00016156
145		0.6647		0.5737		0.0000		0.2089		0.00015901
146		0.6638		0.5663		0.0000		0.2091		0.00015645
147		0.6651		0.5662		0.0000		0.2101		0.00015389
148		0.6554		0.5574		0.0000		0.2118		0.00015132
149		0.6583		0.5552		0.0000		0.2109		0.00014875
150		0.6507		0.5542		0.0000		0.2108		0.00014617
151		0.6522		0.5637		0.0000		0.2096		0.00014359
152		0.6472		0.5573		0.0000		0.2107		0.00014100
153		0.6456		0.5680		0.0000		0.2053		0.00013841
154		0.6468		0.5544		0.0000		0.2119		0.00013581
155		0.6410		0.5623		0.0000		0.2088		0.00013321
156		0.6451		0.5453		0.0000		0.2130		0.00013060
157		0.6325		0.5513		0.0000		0.2093		0.00012798
158		0.6373		0.5452		0.0000		0.2112		0.00012536
159		0.6335		0.5374		0.0000		0.2148		0.00012273
160		0.6318		0.5339		0.0000		0.2135		0.00012010
161		0.6308		0.5360		0.0000		0.2149		0.00011746
162		0.6316		0.5409		0.0000		0.2156		0.00011482
163		0.6243		0.5338		0.0000		0.2149		0.00011216
164		0.6241		0.5304		0.0000		0.2155		0.00010950
165		0.6205		0.5313		0.0000		0.2141		0.00010684
166		0.6157		0.5266		0.0000		0.2164		0.00010416
167		0.6159		0.5209		0.0000		0.2177		0.00010148
168		0.6139		0.5218		0.0000		0.2168		0.00009879
169		0.6109		0.5279		0.0000		0.2141		0.00009609
170		0.6153		0.5175		0.0000		0.2164		0.00009338
171		0.6105		0.5208		0.0000		0.2182		0.00009067
172		0.6100		0.5133		0.0000		0.2185		0.00008794
1		2.6062		2.2396		0.0000		0.1011		0.00050000
2		2.2304		2.0898		0.0000		0.1210		0.00049775
3		2.0807		1.9117		0.0000		0.1395		0.00049550
4		1.9631		1.8019		0.0000		0.1569		0.00049324
5		1.8923		1.8081		0.0000		0.1544		0.00049099
6		1.8231		1.7459		0.0000		0.1704		0.00048874
7		1.7622		1.6514		0.0000		0.1877		0.00048648
8		1.7168		1.5845		0.0000		0.1960		0.00048422
1		2.5580		2.2435		0.0000		0.0995		0.00050000
2		2.1681		1.9829		0.0000		0.1352		0.00049775
3		2.0329		1.9172		0.0000		0.1410		0.00049550
4		1.9253		1.7948		0.0000		0.1655		0.00049324
5		1.8369		1.7195		0.0000		0.1765		0.00049099
1		2.5896		2.2774		0.0000		0.0864		0.00050000
2		2.2035		2.1478		0.0000		0.1002		0.00049775
3		2.0555		2.0305		0.0000		0.1124		0.00049550
4		1.9675		1.9091		0.0000		0.1248		0.00049324
5		1.8800		1.8526		0.0000		0.1329		0.00049099
6		1.8220		1.8186		0.0000		0.1348		0.00048874
7		1.7545		1.7822		0.0000		0.1485		0.00048648
8		1.7097		1.8130		0.0000		0.1547		0.00048422
9		1.6591		1.6782		0.0000		0.1679		0.00048196
10		1.6168		1.6730		0.0000		0.1708		0.00047970
11		1.5937		1.6099		0.0000		0.1801		0.00047744
12		1.5546		1.5979		0.0000		0.1776		0.00047518
13		1.5252		1.6610		0.0000		0.1748		0.00047292
14		1.4920		1.5869		0.0000		0.1909		0.00047065
15		1.4692		1.6092		0.0000		0.1797		0.00046839
16		1.4379		1.5289		0.0000		0.1986		0.00046612
17		1.4229		1.5325		0.0000		0.2061		0.00046385
18		1.3975		1.5507		0.0000		0.1969		0.00046158
19		1.3743		1.5484		0.0000		0.2022		0.00045931
20		1.3577		1.5183		0.0000		0.2032		0.00045704
21		1.3410		1.5146		0.0000		0.2115		0.00045477
22		1.3272		1.4816		0.0000		0.2198		0.00045249
23		1.3084		1.4793		0.0000		0.2201		0.00045022
24		1.2875		1.4401		0.0000		0.2203		0.00044794
25		1.2750		1.4812		0.0000		0.2167		0.00044566
26		1.2597		1.4824		0.0000		0.2193		0.00044338
27		1.2477		1.4789		0.0000		0.2228		0.00044110
28		1.2246		1.4401		0.0000		0.2259		0.00043882
29		1.2247		1.4136		0.0000		0.2288		0.00043653
30		1.1999		1.4187		0.0000		0.2396		0.00043425
31		1.1921		1.4212		0.0000		0.2387		0.00043196
32		1.1824		1.4552		0.0000		0.2212		0.00042968
33		1.1676		1.4556		0.0000		0.2171		0.00042739
34		1.1632		1.4512		0.0000		0.2256		0.00042510
35		1.1356		1.4064		0.0000		0.2375		0.00042281
36		1.1344		1.4132		0.0000		0.2379		0.00042051
37		1.1231		1.4553		0.0000		0.2291		0.00041822
38		1.1096		1.4348		0.0000		0.2379		0.00041592
39		1.1095		1.4108		0.0000		0.2385		0.00041362
40		1.0864		1.4575		0.0000		0.2230		0.00041133
41		1.0861		1.4643		0.0000		0.2304		0.00040903
42		1.0873		1.4562		0.0000		0.2282		0.00040672
43		1.0637		1.4517		0.0000		0.2365		0.00040442
44		1.0641		1.4323		0.0000		0.2370		0.00040212
45		1.0518		1.4124		0.0000		0.2405		0.00039981
46		1.0359		1.4760		0.0000		0.2327		0.00039750
47		1.0339		1.4303		0.0000		0.2346		0.00039520
48		1.0286		1.4218		0.0000		0.2354		0.00039288
49		1.0183		1.4083		0.0000		0.2405		0.00039057
50		1.0057		1.4660		0.0000		0.2321		0.00038826
51		1.0166		1.4473		0.0000		0.2395		0.00038594
52		0.9902		1.4329		0.0000		0.2384		0.00038363
53		0.9912		1.4200		0.0000		0.2377		0.00038131
54		0.9870		1.4576		0.0000		0.2443		0.00037899
55		0.9746		1.4240		0.0000		0.2478		0.00037667
56		0.9703		1.4528		0.0000		0.2410		0.00037435
57		0.9691		1.4178		0.0000		0.2545		0.00037202
58		0.9565		1.4228		0.0000		0.2587		0.00036970
59		0.9514		1.4093		0.0000		0.2438		0.00036737
60		0.9559		1.4365		0.0000		0.2467		0.00036504
61		0.9448		1.4048		0.0000		0.2572		0.00036271
62		0.9363		1.4404		0.0000		0.2488		0.00036038
63		0.9338		1.4429		0.0000		0.2539		0.00035804
64		0.9143		1.4624		0.0000		0.2489		0.00035571
65		0.9245		1.4914		0.0000		0.2445		0.00035337
66		0.9146		1.4319		0.0000		0.2479		0.00035103
67		0.9162		1.4187		0.0000		0.2487		0.00034869
68		0.9095		1.4481		0.0000		0.2437		0.00034635
69		0.8877		1.4514		0.0000		0.2514		0.00034400
70		0.8906		1.4103		0.0000		0.2545		0.00034165
71		0.8971		1.5719		0.0000		0.2244		0.00033931
72		0.8917		1.4054		0.0000		0.2550		0.00033696
73		0.8796		1.4444		0.0000		0.2585		0.00033460
74		0.8651		1.4494		0.0000		0.2502		0.00033225
75		0.8673		1.4491		0.0000		0.2496		0.00032990
76		0.8658		1.3963		0.0000		0.2579		0.00032754
77		0.8634		1.4074		0.0000		0.2595		0.00032518
78		0.8537		1.4381		0.0000		0.2540		0.00032282
79		0.8488		1.4640		0.0000		0.2582		0.00032045
80		0.8548		1.4563		0.0000		0.2582		0.00031809
81		0.8368		1.4585		0.0000		0.2596		0.00031572
82		0.8351		1.4723		0.0000		0.2410		0.00031335
83		0.8350		1.5023		0.0000		0.2471		0.00031098
84		0.8236		1.4379		0.0000		0.2605		0.00030861
85		0.8254		1.4563		0.0000		0.2594		0.00030624
86		0.8339		1.4701		0.0000		0.2531		0.00030386
87		0.8167		1.4382		0.0000		0.2622		0.00030148
88		0.8094		1.4284		0.0000		0.2623		0.00029910
89		0.8079		1.4836		0.0000		0.2520		0.00029671
90		0.8219		1.4318		0.0000		0.2596		0.00029433
91		0.7949		1.5080		0.0000		0.2572		0.00029194
92		0.8023		1.4879		0.0000		0.2616		0.00028955
93		0.7963		1.4876		0.0000		0.2569		0.00028716
94		0.7931		1.4689		0.0000		0.2556		0.00028477
95		0.7995		1.4738		0.0000		0.2608		0.00028237
96		0.7861		1.4418		0.0000		0.2668		0.00027997
97		0.7979		1.4404		0.0000		0.2632		0.00027757
98		0.7739		1.4854		0.0000		0.2511		0.00027517
99		0.7657		1.4512		0.0000		0.2675		0.00027276
100		0.7703		1.4740		0.0000		0.2638		0.00027035
101		0.7593		1.4774		0.0000		0.2557		0.00026794
102		0.7707		1.4741		0.0000		0.2668		0.00026553
103		0.7596		1.4751		0.0000		0.2611		0.00026312
104		0.7577		1.5108		0.0000		0.2628		0.00026070
105		0.7517		1.4876		0.0000		0.2611		0.00025828
106		0.7506		1.4550		0.0000		0.2716		0.00025586
107		0.7584		1.4956		0.0000		0.2571		0.00025343
108		0.7479		1.4655		0.0000		0.2604		0.00025100
109		0.7400		1.4632		0.0000		0.2639		0.00024857
110		0.7378		1.5293		0.0000		0.2577		0.00024614
111		0.7303		1.4771		0.0000		0.2667		0.00024370
112		0.7318		1.4918		0.0000		0.2607		0.00024126
113		0.7368		1.4700		0.0000		0.2621		0.00023882
114		0.7294		1.4826		0.0000		0.2594		0.00023638
115		0.7246		1.4878		0.0000		0.2615		0.00023393
116		0.7242		1.4740		0.0000		0.2656		0.00023148
117		0.7168		1.4835		0.0000		0.2643		0.00022903
118		0.7263		1.4916		0.0000		0.2609		0.00022658
119		0.7164		1.4949		0.0000		0.2659		0.00022412
120		0.7109		1.4911		0.0000		0.2639		0.00022166
121		0.7143		1.5141		0.0000		0.2599		0.00021919
122		0.6980		1.4795		0.0000		0.2668		0.00021672
123		0.7010		1.5460		0.0000		0.2608		0.00021425
124		0.7027		1.5414		0.0000		0.2645		0.00021178
125		0.7031		1.4775		0.0000		0.2702		0.00020930
126		0.6965		1.5053		0.0000		0.2635		0.00020682
127		0.6844		1.5129		0.0000		0.2613		0.00020434
128		0.6957		1.4859		0.0000		0.2664		0.00020185
129		0.6865		1.5216		0.0000		0.2656		0.00019936
130		0.6876		1.5598		0.0000		0.2669		0.00019687
131		0.6855		1.5038		0.0000		0.2621		0.00019437
132		0.6813		1.4960		0.0000		0.2674		0.00019187
133		0.6755		1.5225		0.0000		0.2657		0.00018937
134		0.6773		1.5002		0.0000		0.2649		0.00018686
135		0.6858		1.4794		0.0000		0.2706		0.00018435
136		0.6617		1.5561		0.0000		0.2644		0.00018183
137		0.6649		1.5385		0.0000		0.2671		0.00017931
138		0.6713		1.4980		0.0000		0.2718		0.00017679
139		0.6565		1.5092		0.0000		0.2711		0.00017426
140		0.6669		1.5160		0.0000		0.2657		0.00017173
141		0.6574		1.4835		0.0000		0.2697		0.00016919
142		0.6511		1.5521		0.0000		0.2667		0.00016665
143		0.6507		1.5257		0.0000		0.2699		0.00016411
144		0.6507		1.5138		0.0000		0.2717		0.00016156
145		0.6514		1.5228		0.0000		0.2717		0.00015901
146		0.6477		1.5186		0.0000		0.2653		0.00015645
147		0.6388		1.4958		0.0000		0.2749		0.00015389
148		0.6446		1.4893		0.0000		0.2728		0.00015132
149		0.6404		1.5361		0.0000		0.2626		0.00014875
150		0.6390		1.4969		0.0000		0.2701		0.00014617
151		0.6381		1.4982		0.0000		0.2707		0.00014359
152		0.6290		1.5147		0.0000		0.2774		0.00014100
153		0.6306		1.5638		0.0000		0.2659		0.00013841
154		0.6286		1.4899		0.0000		0.2766		0.00013581
155		0.6254		1.5263		0.0000		0.2701		0.00013321
156		0.6245		1.5324		0.0000		0.2664		0.00013060
157		0.6181		1.5240		0.0000		0.2721		0.00012798
158		0.6169		1.4921		0.0000		0.2760		0.00012536
159		0.6173		1.5271		0.0000		0.2771		0.00012273
160		0.6140		1.5135		0.0000		0.2744		0.00012010
161		0.6083		1.5239		0.0000		0.2769		0.00011746
162		0.6143		1.5080		0.0000		0.2770		0.00011482
163		0.6093		1.5281		0.0000		0.2734		0.00011216
164		0.6067		1.5589		0.0000		0.2752		0.00010950
165		0.6012		1.5280		0.0000		0.2748		0.00010684
166		0.6044		1.5372		0.0000		0.2760		0.00010416
167		0.5989		1.5097		0.0000		0.2794		0.00010148
168		0.6013		1.5203		0.0000		0.2788		0.00009879
169		0.5948		1.5432		0.0000		0.2777		0.00009609
170		0.5941		1.4969		0.0000		0.2771		0.00009338
171		0.5917		1.5126		0.0000		0.2784		0.00009067
172		0.5898		1.5470		0.0000		0.2755		0.00008794
173		0.5846		1.5340		0.0000		0.2747		0.00008521
174		0.5892		1.5355		0.0000		0.2766		0.00008247
175		0.5844		1.5101		0.0000		0.2799		0.00007971
176		0.5825		1.5285		0.0000		0.2778		0.00007695
177		0.5772		1.5291		0.0000		0.2802		0.00007417
178		0.5788		1.5301		0.0000		0.2815		0.00007138
179		0.5774		1.5583		0.0000		0.2797		0.00006858
180		0.5727		1.5266		0.0000		0.2802		0.00006577
181		0.5738		1.5240		0.0000		0.2816		0.00006295
182		0.5751		1.5212		0.0000		0.2778		0.00006011
183		0.5685		1.5313		0.0000		0.2814		0.00005725
184		0.5645		1.5395		0.0000		0.2792		0.00005438
185		0.5656		1.5386		0.0000		0.2839		0.00005149
186		0.5632		1.5243		0.0000		0.2831		0.00004859
187		0.5614		1.5203		0.0000		0.2829		0.00004566
188		0.5606		1.5566		0.0000		0.2806		0.00004272
189		0.5620		1.5428		0.0000		0.2827		0.00003975
190		0.5553		1.5381		0.0000		0.2830		0.00003675
191		0.5567		1.5238		0.0000		0.2807		0.00003373
192		0.5535		1.5453		0.0000		0.2819		0.00003068
193		0.5544		1.5436		0.0000		0.2830		0.00002759
194		0.5510		1.5378		0.0000		0.2808		0.00002447
195		0.5504		1.5492		0.0000		0.2786		0.00002130
196		0.5512		1.5392		0.0000		0.2812		0.00001808
197		0.5462		1.5420		0.0000		0.2811		0.00001479
198		0.5482		1.5343		0.0000		0.2824		0.00001141
